商品ID,卖家ID,订单ID,客户ID,订单状态,下单时间,订单审核时间,发货时间,客户收货时间,预计送达时间,客户唯一ID,客户邮编前缀,客户城市,客户州,评论ID,评分,评论标题,评论内容,评论创建日期,评论回复时间,支付顺序号,支付类型,分期数,支付金额,订单项ID,商品价格,运费,卖家邮编前缀,卖家城市,卖家州,商品类别,商品名长度,商品描述长度,商品图片数量,商品重量(g),商品长度(cm),商品高度(cm),商品宽度(cm)
bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,0ee97b38c4a4fd3b8d3c243e60b4cd44,631562d92afe78f309d88ee259052af2,delivered,2018-08-15 07:42:00,2018-08-15 08:15:21,2018-08-16 12:35:00,2018-08-18 02:41:00,2018-08-20 00:00:00,615d4fe06218d253ab6491129fbcd1c7,5841,sao paulo,SP,031d69bc958d9caddfde636361aa5bda,5,Ótimo ,"Chegou na data certa, produto muito bom.",2018-08-18 00:00:00,2018-08-20 22:10:26,1.0,credit_card,4.0,340.47,1,330.0,10.47,9628,sao bernardo do campo,SP,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0
bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,4454ffbb919a4763ae6aead697473b73,48eb77d5891b5b6fd70571920161aeec,delivered,2018-08-10 14:31:00,2018-08-10 14:44:42,2018-08-13 12:17:00,2018-08-20 21:11:00,2018-08-30 00:00:00,47ed909ad8168055b4cff7733f7ce616,87250,peabiru,PR,fb3fc3ff343ec717cf32106265de9913,5,bom ,bom,2018-08-21 00:00:00,2018-08-22 00:40:18,1.0,credit_card,1.0,350.41,1,330.0,20.41,9628,sao bernardo do campo,SP,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0
bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,46c0b3ab3b1d05b0f8af19f0100a33c4,6a8f01843537891ff93700664ca11c7b,delivered,2018-08-18 18:37:00,2018-08-18 18:49:26,2018-08-21 13:31:00,2018-08-28 19:30:00,2018-09-19 00:00:00,39d26db6530f0ad21b671a973cb6e03f,68741,castanhal,PA,d72a8dd3c6626e20ddfb90cd0109179b,5,Ótima loja,"Chegou tudo ok, antes do prazo de entrega!",2018-08-29 00:00:00,2018-09-05 18:25:34,1.0,debit_card,1.0,369.22,1,330.0,39.22,9628,sao bernardo do campo,SP,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0
bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,edd9339c2bbb9d43caa9dd4984474273,bc549205ad91d6f739d807701f180953,delivered,2018-08-12 10:56:00,2018-08-12 11:05:12,2018-08-13 13:43:00,2018-08-25 19:26:00,2018-08-22 00:00:00,7ee1d53407ed1c60113953f969f79d28,79094,campo grande,MS,170e3372dcdf428bd7928f8ab4d175bf,3,Atraso,Era pra chegar em 7 dias úteis porém não foi entregue ainda,2018-08-24 00:00:00,2018-08-24 03:43:32,1.0,credit_card,3.0,347.41,1,330.0,17.41,9628,sao bernardo do campo,SP,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0
bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,09c0caffae8336db750e232298e4a574,c1f58b0f5ff7289cae44c813e981ee84,delivered,2018-08-22 14:17:00,2018-08-22 14:30:29,2018-08-23 13:12:00,2018-08-29 19:54:00,2018-09-18 00:00:00,e55846d50289cb2abc2364ca27b98b9c,56250,trindade,PE,16a9218ba0d2c43fdd7cae422a5cde4e,5,Entrega rapida,Os produtos chegaram conforme o prometido de qualidade e entrega rápida antes do prazo final.,2018-08-30 00:00:00,2018-08-30 23:27:36,1.0,credit_card,10.0,369.22,1,330.0,39.22,9628,sao bernardo do campo,SP,beleza_saude,60.0,2644.0,6.0,400.0,34.0,4.0,22.0
bbc3a3f2596e849548463e3a46d833f0,4b9750c8ad28220fe6702d4ecb7c898f,ad9281842627509a55b3ec05be4588a2,b4faf9e670c15cb98e54e45907d46698,delivered,2018-08-08 18:28:00,2018-08-08 18:44:56,2018-08-13 15:27:00,2018-08-14 16:10:00,2018-08-16 00:00:00,40a04f5967ed1b1676064fe5542a0eff,4321,sao paulo,SP,234c62f4176082cdf11f9c8b806be428,5,Bom produto,Grande e confortável.,2018-08-15 00:00:00,2018-08-19 12:27:49,1.0,credit_card,2.0,61.27,1,49.9,11.37,13484,limeira,SP,cool_stuff,55.0,409.0,2.0,1150.0,36.0,16.0,24.0
bc0dee8ab8bd6c9ab3c941ee5980acf8,7ff588a03c2aeae4fbd23f9ae64b760d,7c62cf0327c291a9f3d7d3394b4c0166,464b815e53d5593b7748577c0c8b0c2f,delivered,2018-08-12 17:13:00,2018-08-12 17:25:15,2018-08-13 13:30:00,2018-08-17 13:41:00,2018-08-27 00:00:00,4189ff9ea486c4cd42da6c3dbebb27ca,78020,cuiaba,MT,7738001f64428ab6c2d6f4a991dcdd2b,5,Entrega antes do prazo.,"O produto foi entregue antes do prazo, muito bom o produto recomendo.",2018-08-18 00:00:00,2018-08-18 17:37:36,1.0,credit_card,1.0,75.34,1,58.0,17.34,7183,guarulhos,SP,automotivo,56.0,1001.0,3.0,450.0,16.0,10.0,12.0
bc1771eea502c7888f4fa3d568a69111,951e8cef368f09bb3f3d03c00ca4702c,2fc59b5605bf0cfc03638cb2cca26b16,fac64b6875bc7840442069be52752e14,delivered,2018-08-21 18:24:00,2018-08-21 18:35:27,2018-08-22 13:09:00,2018-08-24 21:51:00,2018-08-29 00:00:00,7d7614482b7a72d2226a280f1d3c180c,15990,matao,SP,cce2f97d3dcd0d5cda51e70d3850731c,5,Super Recomendo ,Muito satisfeito ,2018-08-25 00:00:00,2018-08-27 19:36:48,1.0,credit_card,2.0,49.58,1,39.99,9.59,14940,ibitinga,SP,bebes,62.0,121.0,1.0,950.0,39.0,16.0,40.0
bc2ead3bce545913170e95871fddf5b4,4c18691b6037662be2df78a765d98ab5,27eefac938270184a597acd3c44344ca,86e9d6db0820da6b4a3bc4a3f0750f73,delivered,2018-08-02 18:34:00,2018-08-02 19:03:58,2018-08-03 14:23:00,2018-08-08 18:42:00,2018-08-16 00:00:00,2230bb50ba0ac32729912dcbf433dfd5,37930,capitolio,MG,8ee97b89c05093a9cf202f9a14eb7802,5,Excelente,"Ótimo, indicado!!!",2018-08-09 00:00:00,2018-08-09 23:05:33,1.0,credit_card,3.0,63.42,1,45.0,18.42,3167,sao paulo,SP,utilidades_domesticas,56.0,616.0,1.0,250.0,35.0,10.0,15.0
bce474cc95b6e77657e10939b0b4248c,7d13fca15225358621be4086e1eb0964,cbd6b0d6698b0b6018dc2f613942fd42,6208833ec713f1ff2b12eeb8cf8d9260,delivered,2018-08-06 13:23:00,2018-08-06 13:35:17,2018-08-08 15:41:00,2018-08-11 18:51:00,2018-08-17 00:00:00,50c331e195b1b8f694e1a20c147b0539,4922,sao paulo,SP,4d76ce613d8834c74c44479148f81037,5,Recomendo.,"Entregue muito antes do prazo,como o esperado.",2018-08-12 00:00:00,2018-08-14 10:57:23,1.0,credit_card,6.0,159.68,1,146.0,13.68,14050,ribeirao preto,SP,relogios_presentes,51.0,638.0,1.0,310.0,16.0,10.0,12.0
bcf3aa04becb30e6279242e23dc516f8,16090f2ca825584b5a147ab24aa30c86,1c2c2ef84bd5a49273a5db738b6bcc7a,cdea03736ccfde6bc7471b949d660040,delivered,2018-08-15 16:36:00,2018-08-15 16:50:22,2018-08-16 14:42:00,2018-08-18 00:38:00,2018-08-20 00:00:00,3a9c2c940df5210065368eed1cbc152a,3077,sao paulo,SP,6b4cabade910c4dbc6543dd176deebe6,5,Entrega ok,"Entrega rápida , produto correto nada a reclamar.
Tudo ok.",2018-08-19 00:00:00,2018-08-20 14:45:17,1.0,credit_card,1.0,57.1,1,49.49,7.61,12940,atibaia,SP,automotivo,59.0,955.0,1.0,50.0,16.0,8.0,11.0
bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,31f6ff8aa036e65dcd7e8c1e224a5b91,a535fd936692391bd5dee1bbd2391730,delivered,2018-08-16 19:56:00,2018-08-18 02:50:09,2018-08-20 07:25:00,2018-08-23 15:41:00,2018-08-29 00:00:00,4bc84c92722f0c26ae39e49e716b0691,83206,paranagua,PR,4120d0b4c8f1039f77221fd770067320,5,Satisfeita!,Muito satisfeita! Excelente produto!,2018-08-24 00:00:00,2018-08-27 02:20:15,1.0,boleto,1.0,153.16,2,56.99,19.59,14940,ibitinga,SP,cama_mesa_banho,49.0,381.0,1.0,850.0,25.0,18.0,40.0
bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,85df9618973ec5807b30a864e352599f,bcffec72072249c0710ac3ce3224d782,delivered,2018-08-03 20:03:00,2018-08-03 20:15:13,2018-08-06 08:47:00,2018-08-09 14:27:00,2018-08-14 00:00:00,b116610789b3383452eb6962a844364c,32661,betim,MG,994fb2e27ca0653f8f003546e2a0e497,5,Ótimo,"Produto foi entregue em tempo ágil, super recomendo ....",2018-08-10 00:00:00,2018-08-10 17:47:37,1.0,credit_card,3.0,76.58,1,56.99,19.59,14940,ibitinga,SP,cama_mesa_banho,49.0,381.0,1.0,850.0,25.0,18.0,40.0
bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,202ecd14054c7ca8c26634abe19ace58,503c0a508e852f0479e3719b5816bacd,delivered,2018-08-02 14:09:00,2018-08-02 14:44:05,2018-08-03 15:10:00,2018-08-09 18:38:00,2018-08-13 00:00:00,34f15eaffb86fbc89f0f05b534986c8f,6436,barueri,SP,8744dcd6a9a8ed84bd2ca7bf5a00e1bf,5,Otimo,Otimo,2018-08-10 00:00:00,2018-08-10 22:29:11,1.0,credit_card,1.0,70.97,1,56.99,13.98,14940,ibitinga,SP,cama_mesa_banho,49.0,381.0,1.0,850.0,25.0,18.0,40.0
bdc3291ab242ec1effc8eb0987850268,5656537e588803a555b8eb41f07a944b,0af07373c6e0f41a0660087bf63d7c64,3226925dceac15f5cc2ca251b64e1ef3,delivered,2018-08-02 16:52:00,2018-08-02 17:05:19,2018-08-03 13:56:00,2018-08-17 00:03:00,2018-08-15 00:00:00,2ec723cccfb1cb7457fcba909e382d7b,77750,couto de magalhaes,TO,3f0db75d71e19170dfdfdd9ec44d692b,4,Bom,"A entrega foi rápida, mas temos que melhorar no rastreamento, pois a gente quase não consegui rastrear.",2018-08-17 00:00:00,2018-08-19 09:19:03,1.0,credit_card,2.0,44.17,1,25.89,18.28,72015,brasilia,DF,eletronicos,53.0,830.0,1.0,541.0,19.0,12.0,16.0
bdc3291ab242ec1effc8eb0987850268,5656537e588803a555b8eb41f07a944b,e11c61aa2d539f826865ea728496f6d4,876382f7dd7c20124a74a1912d5d435e,delivered,2018-08-11 19:20:00,2018-08-14 19:24:15,2018-08-15 11:53:00,2018-08-22 15:58:00,2018-08-24 00:00:00,c838fd26278f9cb8752f1a067d488dc7,75905,rio verde,GO,c7475b2c4448321756b6136327f1394e,5,super recoendo,muito bom e rapido quando vi ja tinha chegado,2018-08-23 00:00:00,2018-08-24 18:42:32,1.0,credit_card,6.0,88.34,1,25.89,18.28,72015,brasilia,DF,eletronicos,53.0,830.0,1.0,541.0,19.0,12.0,16.0
bdc3291ab242ec1effc8eb0987850268,5656537e588803a555b8eb41f07a944b,fdb8b7471e58dbe1a73f0218723b58e9,ebed6a8227f5fc8183b559af016c2497,delivered,2018-08-02 12:05:00,2018-08-04 12:24:11,2018-08-06 14:52:00,2018-08-07 18:41:00,2018-08-07 00:00:00,241eec1d7a6ede773f38253ed84d6e88,70687,brasilia,DF,4246606854808ee3adf20fdc76bf69c0,5,super recomendo,otimo,2018-08-08 00:00:00,2018-08-09 12:43:51,1.0,credit_card,3.0,34.58,1,25.89,8.69,72015,brasilia,DF,eletronicos,53.0,830.0,1.0,541.0,19.0,12.0,16.0
bdcf6a834e8faa30dac3886c7a58e92e,2a84855fd20af891be03bc5924d2b453,168626408cb32af0ffaf76711caae1dc,6e353700bc7bcdf6ebc15d6de16d7002,delivered,2018-08-29 14:18:00,2018-08-29 14:30:23,2018-08-29 18:51:00,2018-08-30 16:52:00,2018-09-11 00:00:00,7febafa06d9d8f232a900a2937f04338,38600,paracatu,MG,39eae4e4d255222202c4255e8eee9084,5,Chegou rápido e correto ,Recomendo ,2018-08-31 00:00:00,2018-09-02 20:55:45,1.0,voucher,1.0,61.29,1,45.9,15.39,30111,belo horizonte,MG,beleza_saude,26.0,394.0,1.0,1614.0,31.0,16.0,28.0
bdf87352f874c6be145c3fc27775f561,12b9676b00f60f3b700e83af21824c0e,a531f18d52ebc430be165b4ea5a7bf5b,f2fc5c6aa68766fc4dad7fcec0da798f,delivered,2018-08-21 23:58:00,2018-08-22 00:10:19,2018-08-22 14:16:00,2018-08-28 20:44:00,2018-10-01 00:00:00,79187a54df6ac88e07ae63368b67c771,35970,barao de cocais,MG,20fc31c1cb366cd0686108bcd9d038a7,5,Recomendo,"As bolsas são lindas!!! E o prazo de entrega,foi mais de um mês de antecedência,super rápido! Só estou aguardando os outros produtos que são de fornecedores diferentes,mas espero que cheguem logo!",2018-08-29 00:00:00,2018-08-30 10:46:44,1.0,credit_card,8.0,176.99,1,149.0,27.99,95780,montenegro,RS,cool_stuff,48.0,330.0,1.0,1650.0,33.0,44.0,19.0
be0dbdc3d67d55727a65d4cd696ca73c,e9bc59e7b60fc3063eb2290deda4cced,1a6b9a764637acbc39e1624a2211f548,e43a8c4a2cacc15e45d6a73beb2ee7e8,delivered,2018-08-07 09:18:00,2018-08-08 03:30:22,2018-08-17 16:56:00,2018-08-23 20:48:00,2018-08-21 00:00:00,3e2662d873c55f390786c29319aaaeac,12952,atibaia,SP,3048ab17e39285ed6f995b5dcd0e74db,1,Muito Ruim,"Comprei 6 cartuchos, recebi apenas 4 unidades após o prazo de entrega, e ate hoje estou tentando entrar em contato para uma solução, mas sem sucesso. ",2018-08-24 00:00:00,2018-08-27 12:17:01,1.0,boleto,1.0,472.8,6,65.0,13.8,87083,maringa,PR,informatica_acessorios,47.0,493.0,1.0,245.0,19.0,14.0,14.0
be157a92e815713738a71a0defb96c65,750303a20e9c56b2a6bc45cdce0b897d,949685852c781dc1ceefe5810f2fbc27,269b0a35943abc8d354e9d50c8bd9d21,delivered,2018-08-04 18:36:00,2018-08-07 04:15:33,2018-08-07 13:51:00,2018-08-20 14:38:00,2018-08-24 00:00:00,fc25f71bab94146446884fc523121d48,78240,porto esperidiao,MT,f9ef0d59cf34e18b20414d293833d20d,5,Execelete ,Otimo produto,2018-08-21 00:00:00,2018-08-21 19:24:47,1.0,boleto,1.0,128.78,1,104.9,23.88,74333,goiania,GO,esporte_lazer,51.0,361.0,4.0,975.0,17.0,11.0,14.0
be9f0f3907f83c708e1e4a1261967e4b,5b925e1d006e9476d738aa200751b73b,1e0a395430b20ee676be812c714b1ba6,8c83d3f25416f79406586ed2755d7b4d,delivered,2018-08-12 17:36:00,2018-08-12 17:50:10,2018-08-13 14:55:00,2018-08-16 17:24:00,2018-08-27 00:00:00,dfb3d2f73f921b080b2ec0f91939c00c,30525,belo horizonte,MG,7bbed20edbdbef40df091446cfd51c7f,4,Travesseiro de pescoço ,"Produto muito bom, confortável, ",2018-08-17 00:00:00,2018-08-20 23:17:50,1.0,debit_card,1.0,54.37,1,39.0,15.37,4567,sao paulo,SP,esporte_lazer,46.0,694.0,4.0,350.0,16.0,30.0,15.0
bebcffeb66bcb8af8112dba655b1c1c3,65febd49fd28ec955651299159b1f527,990791b9237f52581d0a924b447c6fdf,0e620b2e35b839f1e372e03afd6bd9ab,delivered,2018-08-08 21:52:00,2018-08-09 21:45:12,2018-08-10 12:04:00,2018-08-17 11:18:00,2018-08-27 00:00:00,0056c2dd794a5eede6164dcae635875a,39270,pirapora,MG,ed215e2f54837bba421ea3f6b3913e76,5,Produto excelente ,"Muito bom de alta qualidade, superou minhas expectativas ",2018-08-18 00:00:00,2018-08-20 15:05:07,1.0,credit_card,6.0,171.88,1,129.99,41.89,3275,sao paulo,SP,utilidades_domesticas,60.0,246.0,1.0,6200.0,39.0,31.0,28.0
bf040689dafcd49899213b09595b9f2a,b248792ac0b60ec3f93d80af1b4fae47,ae444b0ace16023ecd8b22ea477c263d,a3ed651de47cbc84bd9075c252dd6fa8,delivered,2018-08-15 16:03:00,2018-08-15 16:15:27,2018-08-16 11:49:00,2018-08-21 16:59:00,2018-08-30 00:00:00,2d182fe8deb883454361e888c6891c7c,86185,cambe,PR,ca2abd5807322e1897aea4624e2c0e54,5,MT bom,Entrega rápida parabéns!,2018-08-22 00:00:00,2018-08-23 15:52:22,1.0,credit_card,2.0,74.29,1,55.8,18.49,9560,sao caetano do sul,SP,esporte_lazer,53.0,873.0,1.0,383.0,16.0,14.0,14.0
bf06a69bb27c58156391de458700f3e7,6560211a19b47992c3666cc44a7e94c0,772bb5d1c259f2731fb87d079c3808f0,ce97fa320a9043140d221b5ade94c617,delivered,2018-08-03 11:49:00,2018-08-07 04:10:24,2018-08-07 18:13:00,2018-08-10 22:52:00,2018-08-08 00:00:00,f6c5eb8f3ab9bb4cd005e895d6509d58,11310,sao vicente,SP,1b8da481a54dbaa0890eaaabbb16f8a8,5,super recomendo,"ótimo produto, entrega no prazo, gosto muito de comprar pelo site lannister.com",2018-08-11 00:00:00,2018-08-14 12:33:41,1.0,boleto,1.0,45.53,1,38.0,7.53,5849,sao paulo,SP,relogios_presentes,60.0,272.0,5.0,300.0,16.0,2.0,11.0
bf06a69bb27c58156391de458700f3e7,6560211a19b47992c3666cc44a7e94c0,0091a677651feaf5a08d7bb147681e14,93d82c58a8f2b0d2db80f16867b99edd,delivered,2018-08-24 13:27:00,2018-08-24 13:44:42,2018-08-27 18:33:00,2018-08-28 16:32:00,2018-08-31 00:00:00,40774d861c6ca4cc0139739a04d930a8,13010,campinas,SP,3377008b1325b226aed063d454f83fb7,4,Entrega no prazo,"Meu pedido foi entregue bem antes do prazo, obrigado, super recomendo.",2018-08-29 00:00:00,2018-08-31 20:46:10,1.0,credit_card,1.0,45.53,1,38.0,7.53,5849,sao paulo,SP,relogios_presentes,60.0,272.0,5.0,300.0,16.0,2.0,11.0
bf2748a809c70af53394e915c95c9963,ea67327e24487bdfac5fbfa37ea124df,36f4478e93bb401c1938f739d085591a,cb40a9918ea5f312c3e82e50c7b0fe46,delivered,2018-08-18 11:21:00,2018-08-20 11:31:41,2018-08-21 13:46:00,2018-08-27 18:56:00,2018-10-03 00:00:00,fe1677ade6fc207802fd2afb2bd6bfb2,89295,rio negrinho,SC,7e50967d433830a50de7ebcb5099b49d,5,Muito recomendado,"Nem todos os parceiros de baratheon são idôneos como este; Estou me incomodando com um Purificador de Água marca POLAR, adquirido através o baratheon..............",2018-08-28 00:00:00,2018-09-01 14:52:16,1.0,credit_card,1.0,252.99,1,218.0,34.99,14940,ibitinga,SP,cama_mesa_banho,57.0,763.0,2.0,7650.0,50.0,40.0,43.0
bf2f8d918c34551d0bc8861f3779953e,7d13fca15225358621be4086e1eb0964,a74094da6741c43e6cdd5fc25ca3ff98,3531fdff227e1e951edf02468e53d9c7,delivered,2018-08-14 15:00:00,2018-08-14 15:31:33,2018-08-16 15:18:00,2018-08-17 17:59:00,2018-08-27 00:00:00,fefa1fa3498777f7cb5b4a21ee8b54a5,14802,araraquara,SP,ff3a67dd6c5d8b7f6d50c235aab87215,5,Recomendo!,"Produto de ótima qualidade, entregue no prazo e muito bem embalado!",2018-08-18 00:00:00,2018-08-21 13:15:57,1.0,credit_card,1.0,309.84,1,300.0,9.84,14050,ribeirao preto,SP,relogios_presentes,57.0,610.0,2.0,233.0,18.0,10.0,15.0
bf666278787c1150f040f26d618c4a9d,4a3ccda38b2129705f3fb522db62ca31,846115786f1191946815c3b270d72d9c,40d877a4b785951fd15560e5e9d60625,delivered,2018-08-19 14:51:00,2018-08-20 12:12:14,2018-08-21 14:14:00,2018-08-24 16:34:00,2018-08-28 00:00:00,26fffff8099e48dcbe68d143bd5e8ad8,9080,santo andre,SP,9a639c9f1ddf6578b36704c2037848d6,4,Recomendo,"ótimo atendimento,infelizmente o produto é frágil, recomendo que tenha sempre um de reserva.Essa compra foi exatamente por esse motivo.Não temos no Brasil nenhum porteiro que funcione sem dar problema",2018-08-25 00:00:00,2018-08-25 22:45:33,1.0,credit_card,10.0,373.91,1,357.82,16.09,17504,marilia,SP,construcao_ferramentas_seguranca,60.0,605.0,4.0,600.0,20.0,20.0,20.0
bf80c13f7780ca810d1b1ac4f3e79ecc,b81e3a6c866a764974fe849821abeebd,10394a4c18a22780ffb66c96fa737494,d3f87d76f74f85535af0fb9bbda2844c,delivered,2018-08-14 14:51:00,2018-08-14 15:04:15,2018-08-15 14:51:00,2018-08-16 19:38:00,2018-08-21 00:00:00,da2e6aff571f5ce4cd4b61caeb084888,4561,sao paulo,SP,4c364f6659c01c5c5befd36e61a8d5ab,3,Bom,Foi tudo ok,2018-08-17 00:00:00,2018-08-20 23:23:23,1.0,credit_card,3.0,54.6,1,19.9,7.4,9360,maua,SP,utilidades_domesticas,52.0,801.0,1.0,100.0,16.0,11.0,11.0
bfc1d1c62b1f7f401d8d9dda962bb870,8f2ce03f928b567e3d56181ae20ae952,8053ea64c064df7d22ccf2099906d406,9f629b86cfcb063c2d2d714c7dc9f376,delivered,2018-08-07 11:56:00,2018-08-08 03:10:37,2018-08-13 11:29:00,2018-08-14 17:48:00,2018-08-16 00:00:00,f48daf2f5cf6d61732f15d6352858b60,18108,sorocaba,SP,511e7cc73af32fb21639065db8be4930,4,recomendo,e bomcomprtar ns lojas lannister,2018-08-15 00:00:00,2018-08-18 12:22:12,1.0,boleto,1.0,109.35,1,99.9,9.45,5141,pirituba,SP,esporte_lazer,50.0,255.0,2.0,950.0,60.0,15.0,15.0
c025fc620500ff6e9d4a169cb7aff42d,f410c8873029fcc3809b9df6d0b28914,a41bb2f937139613df86a333fdbaa7c9,0797401e5a8fdd8fdf77cbd79b612b50,delivered,2018-08-20 09:32:00,2018-08-20 14:51:49,2018-08-21 14:58:00,2018-08-23 22:03:00,2018-08-29 00:00:00,43df6d8e63d695d5887aa0478824a617,95535,terra de areia,RS,21d7fa60f781a98de43940c2573d07ee,5,Super recomendo,Entrega e produto perfeito!,2018-08-24 00:00:00,2018-08-28 20:47:22,1.0,credit_card,1.0,144.15,1,129.9,14.25,95076,caxias do sul,SP,automotivo,59.0,463.0,2.0,500.0,32.0,16.0,16.0
c04dab58e6ce58a92c23cd60c7e130ba,c731d18cea9bf687ffee82a241c25b11,e4cb234bf724fa255f0ecd4d95f72a9f,b1190421767ae467d7e6e9c7659a12ee,delivered,2018-08-12 22:48:00,2018-08-13 22:45:11,2018-08-15 08:11:00,2018-08-20 18:07:00,2018-08-29 00:00:00,2f38d11d1609db1fc9003a0cc495cb30,13481,limeira,SP,7f0d9c353182a1634c954cd5a82c5fd7,5,Qualidade Ótimo!,Produto excelente!!! Chegou muito rápido!,2018-08-21 00:00:00,2018-08-22 00:08:53,1.0,debit_card,1.0,141.97,1,95.0,46.97,89701,concordia,SC,utilidades_domesticas,51.0,364.0,2.0,2700.0,87.0,10.0,30.0
c077c1ab5ccc8f57fd2fb6fd2f0b03cf,cc63f0dd2acba93ffed4fe9f8e0321fa,dad751910ee8793efe38a28bd04cf1d8,cc8b1556b283b7fcc7b5ae2106a99eee,delivered,2018-08-16 08:16:00,2018-08-17 03:15:18,2018-08-22 11:40:00,2018-08-27 15:32:00,2018-09-06 00:00:00,f7e99a73ba3a60facb544bd69ed7c41a,22071,rio de janeiro,RJ,78b492c2bce21e42c1d99e0e580e8b89,5,Otima,"Entrega rapida 
Produto correto",2018-08-28 00:00:00,2018-08-29 01:55:28,1.0,boleto,1.0,86.04,1,62.8,23.24,15025,sao jose do rio preto,SP,utilidades_domesticas,53.0,786.0,4.0,725.0,29.0,15.0,23.0
c095f03868efc3263075c4ad20641211,3e51f9cbe317bc3a88f2c76583811ee4,d57880ebc950c50f75a5373d64b9bbc6,d270b55f727f490ae9bf92daef4d0b4f,delivered,2018-08-14 00:22:00,2018-08-14 00:30:14,2018-08-17 15:37:00,2018-08-22 21:16:00,2018-08-28 00:00:00,6f83fa1673d2d55b274eebce33da1698,9981,diadema,SP,dd0df53271ab89dda57e3b34a82b9de2,5,Ótimo,Ótimo,2018-08-23 00:00:00,2018-08-24 01:05:12,1.0,debit_card,1.0,84.78,1,76.09,8.69,8032,sao paulo,SP,beleza_saude,60.0,931.0,2.0,700.0,19.0,33.0,21.0
c0cc3aa24916ef20b939f9f403da30a4,9f50216bfd01913736a55a11b55ea842,2ed5305b914f9e070f396f7d29287aff,193e26ffef1e5ee3eb6d20a0b21bbc96,delivered,2018-08-18 13:46:00,2018-08-18 14:09:18,2018-08-27 14:23:00,2018-08-30 20:07:00,2018-09-05 00:00:00,f52a2716bb4d8330e7123e21113841fa,9560,sao caetano do sul,SP,04f95bb4313d2fb7fcbf53aab4d2a384,4,Recomendo,Excelente o prodoto,2018-08-31 00:00:00,2018-08-31 23:58:17,1.0,credit_card,1.0,51.93,1,39.0,12.93,12020,taubate,SP,automotivo,59.0,360.0,2.0,225.0,16.0,3.0,11.0
c1116dd3986bccfc56e1573680b2af20,381c83fdca332ea6afd896da20bf6e4a,3f8d6d4cd34333e5cada298b7b09b719,43ab53dd49eed1db9a84112751175d74,delivered,2018-08-14 07:04:00,2018-08-14 07:15:12,2018-08-15 06:27:00,2018-08-16 21:16:00,2018-08-21 00:00:00,7fa722be514d2a1c2fdcce8247a2818b,81270,curitiba,PR,961be0db2cc82241a02af75c86f9165a,4,Recomendo,"O produto chegou antes do prazo, bem embalado.",2018-08-17 00:00:00,2018-08-24 09:57:18,1.0,credit_card,1.0,128.34,1,119.0,9.34,80010,curitiba,PR,relogios_presentes,47.0,1199.0,2.0,200.0,17.0,12.0,14.0
c12b64bf0861a27e0f06c36ef82f457d,3969863bb8af7f72580b3b1ffd3a17b3,428964e746cbd974ac94be994a5c17c6,99dc7c59a9c5a055e048b3b1f8cabd8f,delivered,2018-08-09 19:43:00,2018-08-09 19:55:15,2018-08-15 14:21:00,2018-08-20 20:33:00,2018-08-27 00:00:00,e99ca5e918ee9a06067dcdc7fd50007f,71591,brasilia,DF,465b16e29c3ab8ccc0e3c7325c001eed,5,Excelente,"Entrega super rápida.muito bom
",2018-08-21 00:00:00,2018-08-22 08:54:36,1.0,credit_card,1.0,65.35,1,49.9,15.45,3550,sao paulo,SP,esporte_lazer,53.0,425.0,1.0,150.0,16.0,6.0,11.0
c1617123e66d2491ca93ceadfd36203e,b2479f944e1b90cf8a5de1bbfde284d6,c00b90f6bc9d5a080080d5c3f852f50b,13e93179474d50127682b5c097234f31,delivered,2018-08-06 02:26:00,2018-08-06 02:44:11,2018-08-07 15:59:00,2018-08-13 13:06:00,2018-08-17 00:00:00,5b1e08010c71227dd7531a2defd33b33,38401,uberlandia,MG,15cb66fca6bc4b85dd1346951f5b4a79,3,Entregue no prazo,"Chegou dentrou do prazo, porem a cortina estava um pouco torta na parte inferior, achei a parte em pvc ""fina"", frete caro.",2018-08-14 00:00:00,2018-08-17 04:53:30,1.0,credit_card,2.0,78.18,1,54.99,23.19,14940,ibitinga,SP,cama_mesa_banho,54.0,687.0,2.0,1050.0,32.0,5.0,30.0
